carat,cut,color,clarity,depth,table,x,y,z,carat_log,table_log,PredictedPrice
0.31,Good,H,VS2,63.2,58.0,4.31,4.33,2.73,0.27002713721306015,4.07753744390572,570.0564357373848
0.31,Premium,H,VS2,62.4,59.0,4.31,4.34,2.7,0.27002713721306015,4.0943445622221,577.1434100194213
0.31,Good,I,VS1,63.2,56.0,4.28,4.33,2.72,0.27002713721306015,4.04305126783455,517.686968532366
0.31,Ideal,I,VS1,61.6,55.0,4.34,4.36,2.68,0.27002713721306015,4.02535169073515,546.0368388966359
0.31,Ideal,H,VS2,62.4,55.0,4.33,4.36,2.71,0.27002713721306015,4.02535169073515,592.1205212852411
0.31,Very Good,G,SI1,61.8,55.0,4.35,4.38,2.69,0.27002713721306015,4.02535169073515,564.4026545741622
0.28,Ideal,G,VS1,62.1,55.0,4.22,4.25,2.63,0.2468600779315258,4.02535169073515,627.7050840663185
0.4,Very Good,E,VS1,60.5,61.0,4.72,4.74,2.86,0.33647223662121295,4.127134385045092,1090.5859665388748
0.4,Very Good,E,VS1,62.8,59.0,4.63,4.67,2.92,0.33647223662121295,4.0943445622221,1073.9315943715035
0.3,Ideal,E,VVS2,61.4,55.0,4.34,4.36,2.67,0.262364264467491,4.02535169073515,862.1055811757489
0.4,Very Good,E,SI1,62.4,54.0,4.71,4.75,2.95,0.33647223662121295,4.007333185232471,918.7671841651179
0.4,Ideal,E,VS1,61.2,57.0,4.74,4.77,2.91,0.33647223662121295,4.060443010546419,1153.3535952522832
0.4,Premium,E,VS1,62.5,58.0,4.69,4.72,2.94,0.33647223662121295,4.07753744390572,1116.1507234048383
0.4,Ideal,E,VS1,61.7,55.0,4.73,4.76,2.93,0.33647223662121295,4.02535169073515,1148.0822279060728
0.43,Ideal,E,VS2,61.6,54.0,4.9,4.88,3.01,0.35767444427181594,4.007333185232471,1232.5577543758645
0.4,Ideal,G,VS1,61.3,54.0,4.76,4.8,2.93,0.33647223662121295,4.007333185232471,1047.2880191610043
0.4,Ideal,I,IF,62.8,54.0,4.7,4.72,2.96,0.33647223662121295,4.007333185232471,1069.0631467909388
0.36,Good,E,IF,57.7,54.0,4.74,4.79,2.75,0.3074846997479606,4.007333185232471,1245.5130293193267
0.39,Ideal,F,VS2,60.0,57.0,4.76,4.7,2.84,0.3293037471426004,4.060443010546419,983.4197623963344
0.39,Premium,I,VVS1,61.7575931301403,59.0,4.7,4.67,2.88,0.3293037471426004,4.0943445622221,916.7159090641151
0.7,Premium,F,VS2,62.4,58.0,4.65,4.61,2.89,0.5306282510621704,4.07753744390572,888.0514738570671
0.7,Premium,F,VS2,58.4,62.0,4.79,4.76,2.79,0.5306282510621704,4.143134726391533,915.8144388357689
0.36,Premium,G,VVS2,61.9,58.0,4.6,4.54,2.83,0.3074846997479606,4.07753744390572,984.2015419704587
0.36,Ideal,G,VVS2,62.3,56.0,4.56,4.53,2.83,0.3074846997479606,4.04305126783455,986.2194707958014
0.36,Ideal,G,VVS1,62.8,57.0,4.55,4.52,2.85,0.3074846997479606,4.060443010546419,1071.374220280759
0.5,Very Good,I,SI1,62.8,60.0,5.04,5.08,3.18,0.4054651081081644,4.110873864173311,964.308145634452
0.39,Very Good,E,VVS2,59.5,58.0,4.74,4.77,2.83,0.3293037471426004,4.07753744390572,1194.7582614585874
0.34,Ideal,G,VVS2,61.7575931301403,56.0,4.51,4.53,2.77,0.29266961396282,4.04305126783455,925.8404222970045
0.5,Ideal,J,VS2,61.9,54.0,5.1,5.14,3.17,0.4054651081081644,4.007333185232471,963.8991930952276
0.53,Ideal,H,SI2,61.6,56.0,5.16,5.19,3.19,0.4252677354043441,4.04305126783455,983.145480173665
0.59,Premium,J,VS2,61.7575931301403,61.0,5.35,5.28,3.33,0.4637340162321401,4.127134385045092,1235.3682576204717
0.37,Very Good,E,VVS1,60.9,56.0,4.65,4.67,2.84,0.31481073984003355,4.04305126783455,1207.4356695449148
0.47,Premium,G,SI1,58.5,60.0,5.09,5.06,2.97,0.3852624007906449,4.110873864173311,1062.948434983573
0.41,Ideal,G,VVS1,61.6,57.0,4.75,4.77,2.93,0.3435897043900769,4.060443010546419,1275.3639975064618
0.7,Ideal,G,VS1,59.0,60.0,4.98,5.05,2.96,0.5306282510621704,4.110873864173311,1209.9681893654868
0.45,Ideal,G,VS1,62.8,58.0,4.83,4.88,3.05,0.37156355643248307,4.07753744390572,1221.2681434478393
0.42,Ideal,G,VS1,61.0,56.0,4.86,4.82,2.95,0.3506568716131694,4.04305126783455,1125.1571565676388
0.42,Ideal,H,VVS2,62.0,57.0,4.82,4.79,2.98,0.3506568716131694,4.060443010546419,1147.3763937239985
0.51,Premium,G,SI2,63.0,61.0,5.08,4.99,3.17,0.412109650826833,4.127134385045092,1016.5258622783493
0.4,Ideal,E,VVS2,61.6,56.0,4.78,4.73,2.93,0.33647223662121295,4.04305126783455,1325.7507147394474
0.4,Premium,E,VVS2,61.7575931301403,59.0,4.77,4.73,2.89,0.33647223662121295,4.0943445622221,1264.4140424635427
0.7,Ideal,E,SI1,61.5,55.0,4.79,4.77,2.94,0.5306282510621704,4.02535169073515,933.9699691235585
0.4,Ideal,E,VVS2,61.7,57.0,4.77,4.73,2.93,0.33647223662121295,4.060443010546419,1329.5862713565323
0.39,Very Good,D,VVS2,61.4,59.0,4.69,4.73,2.89,0.3293037471426004,4.0943445622221,1291.0147303386882
0.43,Ideal,I,SI1,62.0,55.0,4.83,4.85,3.0,0.35767444427181594,4.02535169073515,748.683984732231
0.43,Premium,D,VS2,60.2,59.0,4.88,4.92,2.95,0.35767444427181594,4.0943445622221,1236.4582428737906
0.43,Ideal,G,VVS2,61.4,55.0,4.83,4.88,2.98,0.35767444427181594,4.02535169073515,1281.5939388879083
0.43,Ideal,G,VVS2,61.9,55.0,4.84,4.86,3.0,0.35767444427181594,4.02535169073515,1303.2951549047377
0.43,Very Good,G,VVS2,62.3,60.0,4.78,4.85,3.0,0.35767444427181594,4.110873864173311,1272.8019708457205
0.43,Ideal,D,VS2,61.8,56.0,4.81,4.83,2.98,0.35767444427181594,4.04305126783455,1228.6496249450922
0.43,Very Good,F,VS1,62.2,61.0,4.75,4.83,2.98,0.35767444427181594,4.127134385045092,1177.0192151882936
0.43,Premium,F,VS1,62.5,58.0,4.78,4.85,3.01,0.35767444427181594,4.07753744390572,1195.762759100237
0.43,Premium,D,VS2,60.7,58.0,4.84,4.88,2.95,0.35767444427181594,4.07753744390572,1200.2144947450124
0.43,Premium,I,IF,61.2,58.0,4.83,4.88,2.97,0.35767444427181594,4.07753744390572,1152.571182536845
0.43,Very Good,F,VS1,61.0,57.0,4.84,4.89,2.97,0.35767444427181594,4.060443010546419,1191.392629957944
0.43,Premium,F,VS1,59.9,58.0,4.89,4.93,2.94,0.35767444427181594,4.07753744390572,1201.054543015385
0.43,Ideal,D,VS2,62.0,55.0,4.81,4.86,3.0,0.35767444427181594,4.02535169073515,1244.3490523214773
0.43,Ideal,D,VS2,60.7,57.0,4.88,4.91,2.97,0.35767444427181594,4.060443010546419,1280.0470237830734
0.43,Very Good,G,VVS2,62.2,55.0,4.81,4.84,3.0,0.35767444427181594,4.02535169073515,1243.22072318249
0.43,Ideal,G,SI1,60.1,57.0,4.88,4.91,2.94,0.35767444427181594,4.060443010546419,948.9297528359104
0.52,Good,H,SI1,57.6,61.0,5.34,5.32,3.07,0.41871033485818504,4.127134385045092,1155.681550675974
0.36,Ideal,G,VVS1,60.9,55.0,4.64,4.68,2.84,0.3074846997479606,4.02535169073515,1114.8033054329835
0.41,Ideal,I,VS2,61.2,56.0,4.77,4.81,2.93,0.3435897043900769,4.04305126783455,784.7245935946457
0.41,Ideal,H,SI1,62.2,55.0,4.76,4.79,2.97,0.3435897043900769,4.02535169073515,804.3816900138986
0.41,Ideal,H,SI1,61.7,56.0,4.76,4.8,2.95,0.3435897043900769,4.04305126783455,798.9025728453636
0.7,Ideal,H,SI1,61.3,55.0,4.81,4.85,2.96,0.5306282510621704,4.02535169073515,782.7813142935679
0.37,Ideal,G,IF,62.1,55.0,4.6,4.64,2.87,0.31481073984003355,4.02535169073515,1215.1504744198112
0.37,Ideal,G,IF,61.4,55.0,4.63,4.66,2.85,0.31481073984003355,4.02535169073515,1215.460525959412
0.37,Ideal,G,IF,61.2,56.0,4.65,4.67,2.85,0.31481073984003355,4.04305126783455,1236.4906856777218
0.7,Ideal,G,IF,62.1,54.0,4.6,4.64,2.87,0.5306282510621704,4.007333185232471,1139.194705547305
0.37,Ideal,G,IF,61.2,56.0,4.61,4.64,2.83,0.31481073984003355,4.04305126783455,1191.6409466450923
0.37,Ideal,G,IF,61.5,56.0,4.6,4.64,2.84,0.31481073984003355,4.04305126783455,1195.8717266968436
0.36,Ideal,F,IF,62.5,54.0,4.54,4.58,2.85,0.3074846997479606,4.007333185232471,1228.6765940665416
0.39,Good,D,VVS2,58.1,60.0,4.82,4.85,2.81,0.3293037471426004,4.110873864173311,1274.7196648958877
0.4,Premium,E,VVS2,61.4,56.0,4.81,4.74,2.93,0.33647223662121295,4.04305126783455,1299.3469918768724
0.41,Premium,G,VVS2,62.2,58.0,4.82,4.76,2.98,0.3435897043900769,4.07753744390572,1241.8295772045105
0.52,Ideal,G,SI2,62.3,60.0,5.1,5.13,3.19,0.41871033485818504,4.110873864173311,1090.9285843796765
0.41,Very Good,E,VVS1,60.0,61.0,4.78,4.86,2.89,0.3435897043900769,4.127134385045092,1401.0944710894603
0.41,Very Good,E,VVS1,59.8,62.0,4.79,4.84,2.88,0.3435897043900769,4.143134726391533,1401.0375087816667
0.41,Ideal,G,VVS1,62.1,56.0,4.76,4.78,2.96,0.3435897043900769,4.04305126783455,1303.578964975201
0.41,Premium,E,VVS1,61.2,58.0,4.74,4.8,2.92,0.3435897043900769,4.07753744390572,1365.3598573293787
0.55,Ideal,H,SI2,62.2,54.0,5.28,5.3,3.29,0.4382549309311553,4.007333185232471,1115.9028978214212
0.54,Ideal,I,SI1,62.1,54.0,5.24,5.26,3.26,0.43178241642553783,4.007333185232471,1127.0449988892399
0.54,Ideal,I,SI1,62.0,55.0,5.21,5.25,3.24,0.43178241642553783,4.02535169073515,1102.2199562065928
0.54,Ideal,I,SI1,61.9,54.0,5.25,5.28,3.26,0.43178241642553783,4.007333185232471,1135.1830421679172
0.38,Very Good,F,VS1,62.1,54.7,4.63,4.66,2.89,0.3220834991691133,4.019980146933238,983.0357233068248
0.39,Good,F,VVS2,57.7,61.0,4.91,4.8,2.8,0.3293037471426004,4.127134385045092,1202.2354394644235
0.57,Premium,E,SI2,62.5,54.0,5.35,5.3,3.33,0.4510756193602166,4.007333185232471,1411.6818645925514
0.47,Ideal,H,SI1,62.7,55.0,5.08,4.95,3.15,0.3852624007906449,4.02535169073515,1072.401895734098
0.7,Fair,H,I1,66.5,57.0,5.51,5.4,3.64,0.5306282510621704,4.060443010546419,978.939734964301
0.52,Very Good,E,SI2,64.0,55.0,5.07,5.11,3.26,0.41871033485818504,4.02535169073515,1176.3747133838124
0.36,Ideal,F,VVS2,61.4,56.0,4.61,4.64,2.84,0.3074846997479606,4.04305126783455,1102.3966408792812
0.4,Ideal,G,VVS1,61.2,56.0,4.74,4.8,2.92,0.33647223662121295,4.04305126783455,1259.1171159874507
0.4,Ideal,G,VVS1,62.2,54.0,4.73,4.76,2.95,0.33647223662121295,4.007333185232471,1257.3663614912325
0.4,Ideal,G,VVS1,61.5,57.0,4.74,4.79,2.93,0.33647223662121295,4.060443010546419,1276.0752544972363
0.4,Ideal,G,VVS1,61.8,53.0,4.75,4.77,2.94,0.33647223662121295,3.9889840465642745,1250.7891471829976
0.4,Ideal,D,VS1,62.3,56.0,4.74,4.77,2.96,0.33647223662121295,4.04305126783455,1253.0914887334472
0.52,Ideal,F,SI2,61.8,55.0,5.17,5.21,3.21,0.41871033485818504,4.02535169073515,1191.903644300165
0.4,Good,E,VVS2,58.5,60.0,4.82,4.86,2.83,0.33647223662121295,4.110873864173311,1229.5617001659673
0.44,Good,E,VS2,62.2,62.0,4.79,4.85,3.0,0.3646431135879093,4.143134726391533,1152.2306137501744
0.5,Very Good,J,VS2,63.2,60.0,5.06,5.01,3.18,0.4054651081081644,4.110873864173311,946.8579511854936
0.5,Premium,I,SI1,61.7,58.0,5.15,5.09,3.16,0.4054651081081644,4.07753744390572,980.133454464975
0.4,Ideal,F,VS2,62.0,59.0,4.77,4.71,2.95,0.33647223662121295,4.0943445622221,1089.6438024175122
0.4,Ideal,F,VS2,63.4,54.0,4.73,4.68,2.99,0.33647223662121295,4.007333185232471,1062.0323908496232
0.41,Premium,E,SI1,62.3,56.0,4.78,4.76,2.97,0.3435897043900769,4.04305126783455,972.0521724935913
0.31,Premium,D,VVS1,61.1,56.0,4.42,4.35,2.68,0.27002713721306015,4.04305126783455,979.963837423539
0.38,Ideal,D,VVS2,60.3,57.0,4.77,4.71,2.86,0.3220834991691133,4.060443010546419,1326.596436059545
0.31,Ideal,E,IF,61.9,56.0,4.35,4.37,2.7,0.27002713721306015,4.04305126783455,1040.3179653454365
0.51,Ideal,I,VS2,60.6,57.0,5.16,5.21,3.14,0.412109650826833,4.060443010546419,1143.4179184706973
0.34,Ideal,E,SI1,62.4,54.0,4.49,4.45,2.79,0.29266961396282,4.007333185232471,738.3075309916765
0.51,Good,H,SI2,56.7,60.0,5.38,5.35,3.04,0.412109650826833,4.110873864173311,955.1355035432114
0.48,Ideal,I,VVS2,62.1,56.0,5.01,5.04,3.12,0.3920420877760237,4.04305126783455,1240.6972877197802
0.31,Ideal,F,SI1,61.5,55.0,4.34,4.37,2.68,0.27002713721306015,4.02535169073515,613.8416607462625
0.7,Ideal,E,VVS1,61.6,56.0,4.43,4.37,2.71,0.5306282510621704,4.04305126783455,927.1846981456519
0.41,Premium,I,VVS2,59.9,58.0,4.87,4.81,2.9,0.3435897043900769,4.07753744390572,945.8234743030595
0.41,Very Good,J,IF,63.5,54.0,4.75,4.7,3.0,0.3435897043900769,4.007333185232471,946.1153125973154
0.41,Premium,I,VVS2,62.1,58.0,4.78,4.76,2.96,0.3435897043900769,4.07753744390572,946.7334984416617
0.41,Ideal,I,VVS2,61.7,56.0,4.8,4.77,2.95,0.3435897043900769,4.04305126783455,968.3746076125051
0.41,Premium,I,VVS2,62.9,58.0,4.74,4.71,2.97,0.3435897043900769,4.07753744390572,931.134534275055
0.41,Good,I,VVS2,63.9,55.0,4.74,4.71,3.02,0.3435897043900769,4.02535169073515,921.8706474080532
0.41,Very Good,I,VVS2,63.1,57.0,4.75,4.72,2.99,0.3435897043900769,4.060443010546419,947.156535075043
0.41,Very Good,I,VVS2,63.5,57.0,4.76,4.72,3.01,0.3435897043900769,4.060443010546419,966.100425162714
0.41,Ideal,I,VVS2,62.3,56.0,4.77,4.73,2.96,0.3435897043900769,4.04305126783455,957.7848467615606
0.41,Ideal,I,VVS2,61.7575931301403,57.0,4.78,4.76,2.94,0.3435897043900769,4.060443010546419,958.2368511677446
0.41,Premium,I,VVS2,62.4,60.0,4.73,4.7,2.94,0.3435897043900769,4.110873864173311,916.9056128367384
0.41,Ideal,G,VS1,61.8,56.0,4.81,4.77,2.96,0.3435897043900769,4.04305126783455,1103.8992837666415
0.41,Very Good,H,VS1,63.5,56.0,4.7,4.69,2.98,0.3435897043900769,4.04305126783455,918.7865864045875
0.41,Ideal,H,VS1,62.7,56.0,4.77,4.73,2.98,0.3435897043900769,4.04305126783455,982.4188655666563
0.41,Premium,H,VS1,62.0,56.0,4.78,4.74,2.95,0.3435897043900769,4.04305126783455,932.7808199836996
0.41,Premium,H,VS1,62.6,60.0,4.77,4.75,2.98,0.3435897043900769,4.110873864173311,978.6881236375763
0.41,Ideal,G,VS1,61.9,56.0,4.78,4.75,2.95,0.3435897043900769,4.04305126783455,1078.3124186063783
0.41,Ideal,G,VS2,59.8,57.0,4.85,4.81,2.89,0.3435897043900769,4.060443010546419,1006.5569868270298
0.41,Premium,G,VS2,59.9,59.0,4.86,4.82,2.9,0.3435897043900769,4.0943445622221,999.4181642570021
0.41,Premium,G,VS2,60.8,59.0,4.8,4.78,2.91,0.3435897043900769,4.0943445622221,976.147119610269
0.41,Ideal,G,VS2,62.4,54.0,4.81,4.78,2.99,0.3435897043900769,4.007333185232471,1041.9142234849228
0.41,Premium,G,SI1,59.8,61.0,4.82,4.78,2.87,0.3435897043900769,4.127134385045092,856.4154875118691
0.41,Ideal,G,VS2,60.9,57.0,4.84,4.79,2.93,0.3435897043900769,4.060443010546419,1030.8869044775624
0.41,Premium,G,VS2,61.5,58.0,4.82,4.8,2.96,0.3435897043900769,4.07753744390572,1019.2486647631023
0.41,Premium,G,VS2,59.2,58.0,4.83,4.8,2.85,0.3435897043900769,4.07753744390572,940.0631625168769
0.41,Premium,G,VS2,60.9,58.0,4.83,4.8,2.93,0.3435897043900769,4.07753744390572,1000.2047049823711
0.41,Premium,G,VS2,59.8,58.0,4.84,4.8,2.88,0.3435897043900769,4.07753744390572,966.3090298279895
0.41,Premium,G,VS2,61.0,56.0,4.83,4.81,2.94,0.3435897043900769,4.04305126783455,995.3431006871169
0.41,Premium,G,VS2,59.7,59.0,4.84,4.81,2.88,0.3435897043900769,4.0943445622221,974.3329169397227
0.41,Premium,G,VS2,61.4,59.0,4.79,4.75,2.93,0.3435897043900769,4.0943445622221,982.7012612643364
0.41,Ideal,G,VS2,62.7,55.0,4.79,4.75,2.99,0.3435897043900769,4.02535169073515,1036.0659140293815
0.41,Premium,G,VS2,61.3,57.0,4.8,4.76,2.93,0.3435897043900769,4.060443010546419,974.8413310448673
0.41,Ideal,G,VS2,62.5,54.0,4.78,4.75,2.98,0.3435897043900769,4.007333185232471,1016.157836268436
0.7,Ideal,G,VS2,61.6,58.0,4.78,4.73,2.93,0.5306282510621704,4.07753744390572,954.4063340947947
0.41,Ideal,G,VS2,62.7,56.0,4.77,4.74,2.98,0.3435897043900769,4.04305126783455,1025.26074102729
0.41,Premium,G,VS2,61.8,59.0,4.76,4.72,2.93,0.3435897043900769,4.0943445622221,965.9912331274138
0.41,Premium,G,VS2,61.7575931301403,58.0,4.76,4.72,2.96,0.3435897043900769,4.07753744390572,980.9847457326194
0.41,Ideal,G,VS2,62.7,56.0,4.76,4.72,2.97,0.3435897043900769,4.04305126783455,1010.0692448547472
0.41,Ideal,G,VS2,62.1,57.0,4.78,4.72,2.95,0.3435897043900769,4.060443010546419,1010.0575312968368
0.41,Ideal,G,VS2,62.4,55.0,4.76,4.73,2.96,0.3435897043900769,4.02535169073515,996.5185218719448
0.41,Premium,G,VS2,62.6,59.0,4.76,4.73,2.97,0.3435897043900769,4.0943445622221,997.9114880042014
0.41,Premium,G,VS2,61.9,59.0,4.77,4.73,2.94,0.3435897043900769,4.0943445622221,979.1199783577507
0.41,Premium,G,VS2,61.7,61.0,4.74,4.7,2.91,0.3435897043900769,4.127134385045092,953.0326464013933
0.41,Premium,G,VS2,62.9,59.0,4.75,4.7,2.97,0.3435897043900769,4.0943445622221,989.3415918449557
0.41,Ideal,G,VS2,62.5,56.0,4.75,4.72,2.96,0.3435897043900769,4.04305126783455,997.9512749002497
0.32,Ideal,E,VVS1,62.2,55.0,4.41,4.37,2.73,0.2776317365982795,4.02535169073515,991.4049015462648
0.32,Ideal,F,VVS1,61.1,56.0,4.45,4.42,2.71,0.2776317365982795,4.04305126783455,970.6751817478738
0.43,Ideal,E,VVS2,60.8,57.0,4.87,4.9,2.97,0.35767444427181594,4.060443010546419,1459.0986987163685
0.55,Very Good,J,SI1,62.6,57.0,5.17,5.21,3.25,0.4382549309311553,4.060443010546419,927.7086689262921
0.33,Ideal,D,VVS2,60.3,57.0,4.52,4.47,2.71,0.2851789422336624,4.060443010546419,1035.2176305375415
0.7,Ideal,F,VVS1,62.1,56.0,4.46,4.43,2.76,0.5306282510621704,4.04305126783455,949.0760246517459
0.5,Ideal,D,SI2,61.3,54.0,5.11,5.03,3.11,0.4054651081081644,4.007333185232471,1139.394949203952
0.46,Premium,G,SI1,60.6,59.0,5.04,5.0,3.04,0.3784364357202451,4.0943445622221,1083.445068902422
0.44,Premium,I,VVS2,61.5,57.0,4.92,4.87,3.01,0.3646431135879093,4.060443010546419,1048.2092390982295
0.36,Ideal,F,IF,61.4,56.0,4.57,4.61,2.82,0.3074846997479606,4.04305126783455,1238.96291421301
0.36,Ideal,G,IF,60.3,57.0,4.61,4.65,2.79,0.3074846997479606,4.060443010546419,1167.4862137747962
0.35,Ideal,E,VS1,61.6,57.0,4.53,4.5,2.78,0.3001045924503381,4.060443010546419,925.4976652571726
0.35,Premium,E,VS1,60.8,58.0,4.58,4.55,2.78,0.3001045924503381,4.07753744390572,926.3571967013834
0.35,Ideal,E,VS1,61.7575931301403,56.0,4.55,4.53,2.78,0.3001045924503381,4.04305126783455,931.5945792023508
0.35,Premium,E,VS1,62.3,60.0,4.52,4.5,2.81,0.3001045924503381,4.110873864173311,930.2489941280577
0.35,Ideal,E,SI1,62.3,56.0,4.52,4.5,2.81,0.3001045924503381,4.04305126783455,774.7678146896764
0.35,Ideal,D,VS2,61.3,56.0,4.56,4.54,2.79,0.3001045924503381,4.04305126783455,927.7397144779102
0.4,Premium,J,IF,62.7,60.0,4.7,4.64,2.93,0.33647223662121295,4.110873864173311,906.0202475821563
0.4,Premium,J,IF,62.2,61.0,4.71,4.68,2.92,0.33647223662121295,4.127134385045092,914.2922335234686
0.4,Ideal,G,IF,62.4,56.0,4.74,4.71,2.95,0.33647223662121295,4.04305126783455,1388.1730715912909
0.4,Ideal,J,IF,62.6,56.0,4.75,4.71,2.96,0.33647223662121295,4.04305126783455,963.6868978895078
0.35,Premium,G,VS2,59.7,58.0,4.61,4.57,2.74,0.3001045924503381,4.07753744390572,768.6907759819353
0.35,Ideal,D,VS2,60.7,56.0,4.6,4.56,2.78,0.3001045924503381,4.04305126783455,939.1057435510982
0.35,Ideal,D,VS2,61.8,55.0,4.56,4.53,2.81,0.3001045924503381,4.02535169073515,934.1013313640707
0.35,Ideal,D,VS2,60.4,58.0,4.58,4.53,2.75,0.3001045924503381,4.07753744390572,918.5540467100363
0.35,Premium,D,VS2,62.0,58.0,4.56,4.54,2.82,0.3001045924503381,4.07753744390572,930.4979613095268
0.35,Ideal,D,VS2,60.6,56.0,4.57,4.54,2.76,0.3001045924503381,4.04305126783455,910.2682753031319
0.35,Ideal,D,VS2,61.6,56.0,4.56,4.53,2.8,0.3001045924503381,4.04305126783455,933.6065999341038
0.35,Ideal,D,VS2,61.7575931301403,57.0,4.55,4.51,2.76,0.3001045924503381,4.060443010546419,906.0839276386918
0.35,Ideal,D,VS2,61.9,58.0,4.6,4.51,2.82,0.3001045924503381,4.07753744390572,975.1584094663433
0.35,Ideal,D,VS2,62.3,55.0,4.54,4.52,2.82,0.3001045924503381,4.02535169073515,932.1670856955388
0.35,Ideal,D,VS2,61.5,56.0,4.55,4.53,2.79,0.3001045924503381,4.04305126783455,922.5424489490656
0.35,Ideal,D,VS2,62.5,55.0,4.55,4.5,2.83,0.3001045924503381,4.02535169073515,940.5135185918831
0.35,Ideal,D,VS2,61.7575931301403,55.0,4.52,4.48,2.81,0.3001045924503381,4.02535169073515,910.7610352573591
0.35,Ideal,G,VS2,61.7575931301403,55.0,4.53,4.47,2.79,0.3001045924503381,4.02535169073515,770.9518997736035
0.5,Very Good,G,SI1,63.3,57.0,5.03,4.99,3.17,0.4054651081081644,4.060443010546419,1169.840062992088
0.5,Premium,F,SI1,61.2,59.0,5.13,5.1,3.13,0.4054651081081644,4.0943445622221,1299.2684094224444
0.5,Premium,E,SI2,59.7,59.0,5.18,5.11,3.07,0.4054651081081644,4.0943445622221,1095.4244902169808
0.35,Ideal,D,VS2,61.8,56.0,4.55,4.51,2.8,0.3001045924503381,4.04305126783455,926.9123713841971
0.35,Ideal,D,VS2,62.4,57.0,4.56,4.51,2.83,0.3001045924503381,4.060443010546419,959.559311175522
0.31,Ideal,E,VVS1,61.3,56.0,4.39,4.43,2.7,0.27002713721306015,4.04305126783455,977.9830825981122
0.36,Ideal,D,VS1,61.7575931301403,55.0,4.59,4.62,2.84,0.3074846997479606,4.02535169073515,1048.5038213984144
0.4,Ideal,D,VS1,62.3,54.0,4.7,4.74,2.94,0.33647223662121295,4.007333185232471,1190.2158840777975
0.38,Ideal,H,IF,60.0,60.0,4.71,4.76,2.84,0.3220834991691133,4.110873864173311,1173.302927030781
0.38,Ideal,H,IF,58.9,58.0,4.69,4.81,2.8,0.3220834991691133,4.07753744390572,1120.865653923502
0.38,Premium,D,VS1,58.2,58.0,4.81,4.77,2.79,0.3220834991691133,4.07753744390572,1112.8540882036739
0.43,Premium,D,SI1,60.1,58.0,4.93,4.89,2.95,0.35767444427181594,4.07753744390572,1105.8277986336882
0.43,Ideal,D,SI1,61.5,56.0,4.87,4.82,2.98,0.35767444427181594,4.04305126783455,1114.3734301554448
0.43,Premium,D,SI1,61.2,58.0,4.87,4.83,2.97,0.35767444427181594,4.07753744390572,1085.0352867560475
0.43,Premium,G,SI1,61.1,59.0,4.89,4.83,2.97,0.35767444427181594,4.0943445622221,944.091524347602
0.32,Ideal,D,VVS1,61.0,57.0,4.45,4.43,2.71,0.2776317365982795,4.060443010546419,1069.3227786934415
0.38,Premium,G,VVS1,61.3,57.0,4.68,4.62,2.85,0.3220834991691133,4.060443010546419,1105.8175010845716
0.37,Premium,G,IF,59.8,58.0,4.71,4.69,2.81,0.31481073984003355,4.07753744390572,1208.3510179543862
0.54,Very Good,H,SI1,61.7,54.0,5.23,5.27,3.24,0.43178241642553783,4.007333185232471,1221.0609267689179
0.35,Ideal,D,VS1,61.0,56.0,4.53,4.58,2.78,0.3001045924503381,4.04305126783455,978.6828414064034
0.63,Ideal,G,SI2,61.4,54.0,5.54,5.56,3.41,0.48858001481867097,4.007333185232471,1563.9314101897867
0.54,Ideal,F,SI2,62.2,56.0,5.21,5.24,3.25,0.43178241642553783,4.04305126783455,1260.736892409719
0.54,Ideal,F,SI2,61.8,56.0,5.26,5.29,3.26,0.43178241642553783,4.04305126783455,1307.4826437926192
0.39,Very Good,E,VS2,63.1,56.0,4.69,4.63,2.94,0.3293037471426004,4.04305126783455,1019.5355181551828
0.52,Ideal,H,SI2,61.0,55.0,5.22,5.19,3.18,0.41871033485818504,4.02535169073515,995.2425681495715
0.4,Very Good,E,VVS2,62.8,58.0,4.68,4.71,2.95,0.33647223662121295,4.07753744390572,1264.4973082423153
0.4,Very Good,G,VVS1,60.7,55.0,4.81,4.84,2.93,0.33647223662121295,4.02535169073515,1265.021495874013
0.32,Ideal,D,VVS2,60.6,56.0,4.47,4.5,2.72,0.2776317365982795,4.04305126783455,1020.6775715394476
0.43,Ideal,F,VS2,61.7575931301403,57.0,4.88,4.91,2.99,0.35767444427181594,4.060443010546419,1191.331561686486
0.32,Ideal,D,VS2,61.7,55.0,4.39,4.42,2.72,0.2776317365982795,4.02535169073515,802.2074389902588
0.5,Ideal,I,SI1,61.4,56.0,5.13,5.16,3.16,0.4054651081081644,4.04305126783455,1002.2415852067257
0.58,Premium,H,SI2,59.0,61.0,5.45,5.42,3.21,0.4574248470388754,4.127134385045092,1158.748322423448
0.7,Fair,J,I1,64.7,59.0,5.59,5.5,3.59,0.5306282510621704,4.0943445622221,767.3145588708594
